date,value
2018-01-07,169.29999999999998
2018-01-14,169.29999999999998
2018-01-21,169.29999999999998
2018-01-28,169.29999999999998
2018-02-04,174.15714285714284
2018-02-11,177.79999999999998
2018-02-18,177.79999999999998
2018-02-25,177.79999999999998
2018-03-04,174.82857142857142
2018-03-11,172.59999999999997
2018-03-18,172.59999999999997
2018-03-25,172.59999999999997
2018-04-01,172.21428571428572
2018-04-08,169.9
2018-04-15,169.9
2018-04-22,169.9
2018-04-29,169.9
2018-05-06,178.72857142857146
2018-05-13,180.20000000000002
2018-05-20,180.20000000000002
2018-05-27,180.20000000000002
2018-06-03,183.32857142857142
2018-06-10,187.5
2018-06-17,187.5
2018-06-24,187.5
2018-07-01,188.14285714285714
2018-07-08,192.0
2018-07-15,192.0
2018-07-22,192.0
2018-07-29,192.0
2018-08-05,190.14285714285714
2018-08-12,189.40000000000003
2018-08-19,189.40000000000003
2018-08-26,189.40000000000003
2018-09-02,189.3142857142857
2018-09-09,189.09999999999997
2018-09-16,189.09999999999997
2018-09-23,189.09999999999997
2018-09-30,189.09999999999997
2018-10-07,197.09999999999997
2018-10-14,197.09999999999997
2018-10-21,197.09999999999997
2018-10-28,197.09999999999997
2018-11-04,195.67142857142855
2018-11-11,194.59999999999997
2018-11-18,194.59999999999997
2018-11-25,194.59999999999997
2018-12-02,190.05714285714288
2018-12-09,178.70000000000002
2018-12-16,178.70000000000002
2018-12-23,178.70000000000002
2018-12-30,178.70000000000002
2019-01-06,185.3
2019-01-13,186.40000000000003
2019-01-20,186.40000000000003
2019-01-27,186.40000000000003
2019-02-03,189.74285714285716
2019-02-10,194.20000000000002
2019-02-17,194.20000000000002
2019-02-24,194.20000000000002
2019-03-03,196.64285714285714
2019-03-10,199.90000000000003
2019-03-17,199.90000000000003
2019-03-24,199.90000000000003
2019-03-31,199.90000000000003
2019-04-07,196.09999999999997
2019-04-14,196.09999999999997
2019-04-21,196.09999999999997
2019-04-28,196.09999999999997
2019-05-05,199.6
2019-05-12,201.0
2019-05-19,201.0
2019-05-26,201.0
2019-06-02,198.11428571428573
2019-06-09,190.90000000000003
2019-06-16,190.90000000000003
2019-06-23,190.90000000000003
2019-06-30,190.90000000000003
2019-07-07,196.20000000000002
2019-07-14,196.20000000000002
2019-07-21,196.20000000000002
2019-07-28,196.20000000000002
2019-08-04,193.74285714285716
2019-08-11,191.90000000000003
2019-08-18,191.90000000000003
2019-08-25,191.90000000000003
2019-09-01,191.67142857142858
2019-09-08,190.29999999999998
2019-09-15,190.29999999999998
2019-09-22,190.29999999999998
2019-09-29,190.29999999999998
2019-10-06,194.41428571428568
2019-10-13,195.09999999999997
2019-10-20,195.09999999999997
2019-10-27,195.09999999999997
2019-11-03,191.20000000000002
2019-11-10,186.0
2019-11-17,186.0
2019-11-24,186.0
2019-12-01,185.4857142857143
2019-12-08,182.40000000000003
2019-12-15,182.40000000000003
2019-12-22,182.40000000000003
2019-12-29,182.40000000000003
2020-01-05,188.9
2020-01-12,191.5
2020-01-19,191.5
2020-01-26,191.5
2020-02-02,188.87142857142857
2020-02-09,182.29999999999998
2020-02-16,182.29999999999998
2020-02-23,182.29999999999998
2020-03-01,179.2
2020-03-08,160.6
2020-03-15,160.6
2020-03-22,160.6
2020-03-29,160.6
2020-04-05,123.88571428571431
2020-04-12,109.20000000000002
2020-04-19,109.20000000000002
2020-04-26,109.20000000000002
2020-05-03,112.75714285714285
2020-05-10,117.5
2020-05-17,117.5
2020-05-24,117.5
2020-05-31,117.5
2020-06-07,138.1
2020-06-14,138.1
2020-06-21,138.1
2020-06-28,138.1
2020-07-05,147.17142857142855
2020-07-12,150.79999999999998
2020-07-19,150.79999999999998
2020-07-26,150.79999999999998
2020-08-02,153.94285714285712
2020-08-09,161.79999999999998
2020-08-16,161.79999999999998
2020-08-23,161.79999999999998
2020-08-30,161.79999999999998
2020-09-06,141.14285714285714
2020-09-13,137.70000000000002
2020-09-20,137.70000000000002
2020-09-27,137.70000000000002
2020-10-04,140.38571428571427
2020-10-11,142.4
2020-10-18,142.4
2020-10-25,142.4
2020-11-01,142.31428571428572
2020-11-08,141.79999999999998
2020-11-15,141.79999999999998
2020-11-22,141.79999999999998
2020-11-29,141.79999999999998
2020-12-06,142.14285714285714
2020-12-13,142.20000000000002
2020-12-20,142.20000000000002
2020-12-27,142.20000000000002
2021-01-03,148.2428571428571
2021-01-10,156.29999999999998
2021-01-17,156.29999999999998
2021-01-24,156.29999999999998
2021-01-31,156.29999999999998
2021-02-07,172.79999999999998
2021-02-14,172.79999999999998
2021-02-21,172.79999999999998
2021-02-28,172.79999999999998
2021-03-07,187.90000000000003
2021-03-14,187.90000000000003
2021-03-21,187.90000000000003
2021-03-28,187.90000000000003
2021-04-04,191.04285714285717
2021-04-11,193.40000000000003
2021-04-18,193.40000000000003
2021-04-25,193.40000000000003
2021-05-02,194.82857142857145
2021-05-09,198.40000000000003
2021-05-16,198.40000000000003
2021-05-23,198.40000000000003
2021-05-30,198.40000000000003
2021-06-06,202.08571428571432
2021-06-13,202.70000000000002
