date,value
2018-01-02,0.002329063383796459
2018-01-03,-0.0016597510373443924
2018-01-04,0.0028262676641728213
2018-01-05,-0.0020722811671086694
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,-0.005482182905556909
2018-01-09,-0.004259584064144395
2018-01-10,0.003019627579265327
2018-01-11,0.006439203880247657
2018-01-12,0.00789364353967592
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,0.0
2018-01-16,0.009398186314921508
2018-01-17,-0.0012250898399214227
2018-01-18,0.000735955515577702
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,-0.0006537015852262629
2018-01-23,0.0038430089942762535
2018-01-24,0.009204202981184295
2018-01-25,0.00790960451977396
2018-01-26,-0.005285073670723839
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,-0.005635163419739131
2018-01-30,0.003076424870466443
2018-01-31,0.0030669895076673725
2018-02-01,0.0043450273575798
2018-02-02,-0.002884153180580107
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,-0.0022497187851517886
2018-02-06,-0.0029795458205830183
2018-02-07,-0.008076892011953829
2018-02-08,-0.003501343538799717
2018-02-09,-0.0009805523778395608
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.0033535089154261843
2018-02-13,0.007825874296894186
2018-02-14,0.002669255035185669
2018-02-15,0.006937721845756695
2018-02-16,-0.0032046146450889212
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,-0.007555055457322046
2018-02-21,-0.002753482345318914
2018-02-22,0.0009745005684584918
2018-02-23,-0.0022716209638162788
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,-0.0001626280696047644
2018-02-27,-0.004635653871177703
2018-02-28,-0.0022877686085464033
2018-03-01,0.00040946687412990457
2018-03-02,0.008022265880812007
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.001299334091278359
2018-03-06,0.006893755068937413
2018-03-07,-0.0014498590414820933
2018-03-08,-0.006695168185851363
2018-03-09,0.0009745005684584918
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,-0.0006490345610903336
2018-03-13,0.006494560805325511
2018-03-14,-0.002903694144216873
2018-03-15,-0.0033166154343957643
2018-03-16,-0.003327651976300583
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0039902280130295065
2018-03-20,-0.004704355584394526
2018-03-21,-0.0002444788525793884
2018-03-22,0.0034235409194653954
2018-03-23,0.004061738424045336
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.006472491909385036
2018-03-27,-0.002411575562700885
2018-03-28,-0.004754230459307007
2018-03-29,-0.004372115618168637
2018-03-30,0.0018703748881840898
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,-0.0025974025974027093
2018-04-03,-0.002197265624999889
2018-04-04,0.002528341897072073
2018-04-05,-0.00504393101204037
2018-04-06,0.0035977105478330884
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0037477594916082158
2018-04-10,0.0014610389610389962
2018-04-11,0.0037283190144268286
2018-04-12,-0.0051679586563306845
2018-04-13,0.00016233766233764158
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.004138938484012478
2018-04-17,-0.0022629919987069425
2018-04-18,0.0028351559335764165
2018-04-19,-0.003554119547657497
2018-04-20,-0.0043774319066148815
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,-0.005373717635564157
2018-04-24,0.0008185985592663592
2018-04-25,-0.003926059218059774
2018-04-26,-0.00533749384135318
2018-04-27,-0.00041277965821839846
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,-0.0028080607862570606
2018-05-01,-0.006128871956269766
2018-05-02,-0.002666666666666595
2018-05-03,0.0001671122994653107
2018-05-04,-0.002005012531328232
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,-0.0015904905407667647
2018-05-08,-0.005365976356166868
2018-05-09,-0.0009272528028322347
2018-05-10,0.003712453594330034
2018-05-11,0.004623402824478928
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.002091875156890577
2018-05-15,-0.009352037408149716
2018-05-16,-0.006405933917734141
2018-05-17,0.0008483203257549921
2018-05-18,-0.0019494829632140664
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,-0.0005944798301485976
2018-05-22,0.0012746430999319713
2018-05-23,-0.007638122719171636
2018-05-24,0.0030787650731207705
2018-05-25,-0.005371301901270331
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,-0.009857706154637436
2018-05-30,0.009782702796294673
2018-05-31,0.0005144032921811093
2018-06-01,0.0007712082262210096
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0014556040756914523
2018-06-05,-0.0020519835841312783
2018-06-06,0.009081562714187807
2018-06-07,0.003141450161317838
2018-06-08,-0.0035548032162505683
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0024632633993033615
2018-06-12,-0.000847314014573719
2018-06-13,-0.0006784260515605434
2018-06-14,-0.012729124236252498
2018-06-15,-0.001547189272821048
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,-0.0008608815426995875
2018-06-19,-0.0024987075650526602
2018-06-20,0.001295672454003638
2018-06-21,0.0006901311249136732
2018-06-22,0.002586206896551868
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.005503009458297514
2018-06-26,-0.001624764836668402
2018-06-27,-0.007451820128479558
2018-06-28,-0.0005177770107008817
2018-06-29,0.008202383008116154
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,-0.006251605720647313
2018-07-03,0.004222681833850217
2018-07-04,0.0
