date,value
2018-01-05,0.0017000000000000348
2018-01-06,-0.001100000000000101
2018-01-07,0.0008999999999999009
2018-01-08,-0.009099999999999886
2018-01-09,-0.011700000000000044
2018-01-10,-0.008099999999999996
2018-01-11,-0.00039999999999995595
2018-01-12,0.015700000000000047
2018-01-13,0.02080000000000015
2018-01-14,0.017200000000000104
2018-01-15,0.009500000000000064
2018-01-16,0.011399999999999855
2018-01-17,0.00990000000000002
2018-01-18,0.01079999999999992
2018-01-19,0.01079999999999992
2018-01-20,-0.0005999999999999339
2018-01-21,0.0008999999999999009
2018-01-22,-0.0007999999999999119
2018-01-23,0.0039000000000000146
2018-01-24,0.015200000000000102
2018-01-25,0.02499999999999991
2018-01-26,0.019199999999999884
2018-01-27,0.014499999999999957
2018-01-28,0.0031999999999998696
2018-01-29,-0.013599999999999834
2018-01-30,-0.0031999999999998696
2018-01-31,0.0005999999999999339
2018-02-01,0.006000000000000005
2018-02-02,0.009399999999999853
2018-02-03,0.005599999999999827
2018-02-04,0.0018000000000000238
2018-02-05,-0.006399999999999961
2018-02-06,-0.00649999999999995
2018-02-07,-0.01649999999999996
2018-02-08,-0.02079999999999993
2018-02-09,-0.019200000000000106
2018-02-10,-0.01550000000000007
2018-02-11,-0.00550000000000006
2018-02-12,0.0028999999999999027
2018-02-13,0.013700000000000045
2018-02-14,0.017000000000000126
2018-02-15,0.025600000000000067
2018-02-16,0.01750000000000007
2018-02-17,0.007900000000000018
2018-02-18,0.0045999999999999375
2018-02-19,-0.0040000000000000036
2018-02-20,-0.009400000000000075
2018-02-21,-0.012799999999999923
2018-02-22,-0.011600000000000055
2018-02-23,-0.014399999999999968
2018-02-24,-0.004999999999999893
2018-02-25,-0.0016000000000000458
2018-02-26,-0.0029999999999998916
2018-02-27,-0.005900000000000016
2018-02-28,-0.00869999999999993
2018-03-01,-0.008199999999999985
2018-03-02,0.0018000000000000238
2018-03-03,0.007500000000000062
2018-03-04,0.010299999999999976
2018-03-05,0.011400000000000077
2018-03-06,0.010099999999999998
2018-03-07,0.008299999999999974
2018-03-08,0.0
2018-03-09,-0.000400000000000178
2018-03-10,-0.00890000000000013
2018-03-11,-0.007100000000000106
2018-03-12,0.00039999999999995595
2018-03-13,0.007200000000000095
2018-03-14,0.0036000000000000476
2018-03-15,-0.0004999999999999449
2018-03-16,-0.0038000000000000256
2018-03-17,-0.011800000000000033
2018-03-18,-0.008199999999999985
2018-03-19,0.0008000000000001339
2018-03-20,-0.0008999999999999009
2018-03-21,-0.0012000000000000899
2018-03-22,0.0030000000000001137
2018-03-23,0.0030999999999998806
2018-03-24,0.008899999999999908
2018-03-25,0.009200000000000097
2018-03-26,0.0129999999999999
2018-03-27,0.0050000000000001155
2018-03-28,-0.0008999999999999009
2018-03-29,-0.006299999999999972
2018-03-30,-0.01200000000000001
2018-03-31,-0.009000000000000119
2018-04-01,-0.0031000000000001027
2018-04-02,-0.0009000000000001229
2018-04-03,-0.005900000000000016
2018-04-04,-0.0027999999999999137
2018-04-05,-0.008999999999999897
2018-04-06,-0.0013999999999998458
2018-04-07,0.0013000000000000789
2018-04-08,-0.0018000000000000238
2018-04-09,0.008999999999999897
2018-04-10,0.006399999999999961
2018-04-11,0.010999999999999899
2018-04-12,0.0045999999999999375
2018-04-13,0.00019999999999997797
2018-04-14,-0.0016000000000000458
2018-04-15,-0.006199999999999983
2018-04-16,0.005300000000000082
2018-04-17,0.0022999999999999687
2018-04-18,0.005800000000000027
2018-04-19,0.0014000000000000679
2018-04-20,-0.009100000000000108
2018-04-21,-0.006299999999999972
2018-04-22,-0.009800000000000031
2018-04-23,-0.01200000000000001
2018-04-24,-0.005600000000000049
2018-04-25,-0.010399999999999965
2018-04-26,-0.016899999999999915
2018-04-27,-0.01079999999999992
2018-04-28,-0.01179999999999981
2018-04-29,-0.006999999999999895
2018-04-30,-0.0039000000000000146
2018-05-01,-0.010800000000000143
2018-05-02,-0.014000000000000012
2018-05-03,-0.013800000000000034
2018-05-04,-0.012799999999999923
2018-05-05,-0.005399999999999849
2018-05-06,-0.0021999999999999797
2018-05-07,-0.0042999999999999705
2018-05-08,-0.008300000000000196
2018-05-09,-0.009400000000000075
2018-05-10,-0.0050000000000001155
2018-05-11,0.0023999999999999577
2018-05-12,0.008800000000000141
2018-05-13,0.00990000000000002
2018-05-14,0.008000000000000007
2018-05-15,-0.008700000000000152
2018-05-16,-0.01629999999999998
2018-05-17,-0.015300000000000091
2018-05-18,-0.020100000000000007
2018-05-19,-0.008899999999999908
2018-05-20,-0.0013000000000000789
2018-05-21,-0.0029999999999998916
2018-05-22,0.0007999999999999119
2018-05-23,-0.008199999999999985
2018-05-24,-0.0045999999999999375
2018-05-25,-0.010199999999999987
2018-05-26,-0.011699999999999822
2018-05-27,-0.0026999999999999247
2018-05-28,-0.006299999999999972
2018-05-29,-0.011500000000000066
2018-05-30,-0.00019999999999997797
2018-05-31,0.00039999999999995595
2018-06-01,0.0012999999999998568
2018-06-02,0.012799999999999923
2018-06-03,0.0014999999999998348
2018-06-04,0.0025999999999999357
2018-06-05,-0.0006999999999999229
2018-06-06,0.00990000000000002
2018-06-07,0.013600000000000056
2018-06-08,0.00770000000000004
2018-06-09,0.010099999999999998
2018-06-10,-0.0004999999999999449
2018-06-11,-0.0013000000000000789
2018-06-12,0.0019000000000000128
2018-06-13,0.0010999999999998789
2018-06-14,-0.013900000000000023
2018-06-15,-0.01859999999999995
2018-06-16,-0.01760000000000006
2018-06-17,-0.016799999999999926
2018-06-18,-0.0027999999999999137
