date,value
2018-01-07,1.2040428571428572
2018-01-14,1.2039714285714287
2018-01-21,1.2222142857142857
2018-01-28,1.2378714285714287
2018-02-04,1.2427142857142857
2018-02-11,1.2285142857142854
2018-02-18,1.2404857142857144
2018-02-25,1.2332
2018-03-04,1.2272
2018-03-11,1.2347714285714286
2018-03-18,1.2319857142857142
2018-03-25,1.232257142857143
2018-04-01,1.2351142857142858
2018-04-08,1.227042857142857
2018-04-15,1.2332571428571428
2018-04-22,1.2325714285714287
2018-04-29,1.2151
2018-05-06,1.1978571428571427
2018-05-13,1.1913
2018-05-20,1.182157142857143
2018-05-27,1.1710142857142858
2018-06-03,1.165542857142857
2018-06-10,1.1754285714285715
2018-06-17,1.1694285714285715
2018-06-24,1.1609285714285715
2018-07-01,1.1652857142857143
2018-07-08,1.1688714285714286
2018-07-15,1.169814285714286
2018-07-22,1.1678142857142857
2018-07-29,1.1671
2018-08-05,1.1641857142857144
2018-08-12,1.1503142857142856
2018-08-19,1.1385285714285716
2018-08-26,1.1572714285714285
2018-09-02,1.1647
2018-09-09,1.1588857142857143
2018-09-16,1.1637285714285712
2018-09-23,1.1718
2018-09-30,1.1691
2018-10-07,1.1523714285714288
2018-10-14,1.1538142857142855
2018-10-21,1.1537142857142857
2018-10-28,1.1410571428571428
2018-11-04,1.1373714285714287
2018-11-11,1.1379428571428571
2018-11-18,1.1350714285714287
2018-11-25,1.1374428571428574
2018-12-02,1.1321999999999999
2018-12-09,1.137
2018-12-16,1.1328857142857143
2018-12-23,1.1394714285714287
2018-12-30,1.1422714285714286
2019-01-06,1.1414
2019-01-13,1.1484285714285714
2019-01-20,1.1393000000000002
2019-01-27,1.1379142857142857
2019-02-03,1.1450857142857143
2019-02-10,1.1365571428571428
2019-02-17,1.1281285714285716
2019-02-24,1.132685714285714
2019-03-03,1.1370857142857143
2019-03-10,1.1270142857142855
2019-03-17,1.1299142857142856
2019-03-24,1.1320285714285714
2019-03-31,1.125342857142857
2019-04-07,1.1215
2019-04-14,1.1282857142857143
2019-04-21,1.126757142857143
2019-04-28,1.1180714285714286
2019-05-05,1.1193571428571427
2019-05-12,1.1218857142857144
2019-05-19,1.1189
2019-05-26,1.1178142857142856
2019-06-02,1.1156714285714286
2019-06-09,1.1278571428571431
2019-06-16,1.1266142857142856
2019-06-23,1.1273285714285712
2019-06-30,1.138042857142857
2019-07-07,1.1258000000000001
2019-07-14,1.1243
2019-07-21,1.122742857142857
2019-07-28,1.1147142857142858
2019-08-04,1.1116857142857144
2019-08-11,1.1215000000000002
2019-08-18,1.1130999999999998
2019-08-25,1.1117
2019-09-01,1.104514285714286
2019-09-08,1.1020857142857143
2019-09-15,1.1056428571428571
2019-09-22,1.1026857142857145
2019-09-29,1.0957571428571427
2019-10-06,1.0957285714285716
2019-10-13,1.100657142857143
2019-10-20,1.1106285714285715
2019-10-27,1.1106
2019-11-03,1.1142285714285716
2019-11-10,1.1056000000000001
2019-11-17,1.1027714285714283
2019-11-24,1.1053
2019-12-01,1.1011714285714287
2019-12-08,1.1071428571428572
2019-12-15,1.1106857142857143
2019-12-22,1.1107999999999998
2019-12-29,1.1126142857142858
2020-01-05,1.1193714285714287
2020-01-12,1.1129285714285715
2020-01-19,1.1119714285714286
2020-01-26,1.1056142857142857
2020-02-02,1.1044142857142858
2020-02-09,1.0991428571428572
2020-02-16,1.0870142857142857
2020-02-23,1.0829999999999997
2020-03-01,1.0941714285714288
2020-03-08,1.123257142857143
2020-03-15,1.1188714285714287
2020-03-22,1.081257142857143
2020-03-29,1.0941571428571428
2020-04-05,1.0888714285714285
2020-04-12,1.0906
2020-04-19,1.0896428571428574
2020-04-26,1.0823714285714288
2020-05-03,1.0920857142857143
2020-05-10,1.0848285714285715
2020-05-17,1.0823857142857143
2020-05-24,1.092228571428571
2020-05-31,1.1031857142857142
2020-06-07,1.1249714285714285
2020-06-14,1.1304714285714286
2020-06-21,1.1218714285714284
2020-06-28,1.1245714285714288
2020-07-05,1.1240142857142854
2020-07-12,1.1312428571428572
2020-07-19,1.1417571428571427
2020-07-26,1.1578857142857142
2020-08-02,1.1787142857142856
2020-08-09,1.1799714285714287
2020-08-16,1.1804714285714286
2020-08-23,1.1840285714285714
2020-08-30,1.1851571428571428
2020-09-06,1.186157142857143
2020-09-13,1.182742857142857
2020-09-20,1.1849857142857143
2020-09-27,1.166242857142857
2020-10-04,1.171
2020-10-11,1.1791142857142858
2020-10-18,1.1737571428571427
2020-10-25,1.1834000000000002
2020-11-01,1.1714285714285713
2020-11-08,1.179357142857143
2020-11-15,1.1816714285714285
2020-11-22,1.1855571428571428
2020-11-29,1.1891428571428573
2020-12-06,1.2094
2020-12-13,1.2111857142857143
2020-12-20,1.2206285714285714
2020-12-27,1.2196
2021-01-03,1.2237857142857143
2021-01-10,1.2265714285714286
2021-01-17,1.2135571428571428
2021-01-24,1.2147285714285714
2021-01-31,1.213042857142857
2021-02-07,1.2027714285714286
2021-02-14,1.2112571428571428
2021-02-21,1.2108714285714284
2021-02-28,1.213542857142857
2021-03-07,1.1999
2021-03-14,1.1924
2021-03-21,1.191
2021-03-28,1.182942857142857
2021-04-04,1.1758142857142855
2021-04-11,1.1878142857142857
2021-04-18,1.196057142857143
2021-04-25,1.2046428571428573
2021-05-02,1.2065714285714286
2021-05-09,1.2088571428571429
2021-05-16,1.2129428571428573
2021-05-23,1.2190428571428573
2021-05-30,1.2203285714285717
2021-06-06,1.2184142857142857
2021-06-13,1.2148571428571429
2021-06-20,1.1984571428571429
2021-06-27,1.1930857142857145
